,ID_CONCURSO,Órgão,Cargo,Banca,Local,Inscrição início,Inscrição fim,Data da prova,Status,Vagas,Salário base,Benefícios principais,Jornada,Estrutura objetiva,Discursiva,Edital oficial,Pasta Drive,Observações
0,CRBIO01-2026-ATI,CRBio-01,Analista – Analista de Tecnologia da Informação,Instituto Quadrix,São Paulo/SP,21/09/2026,21/10/2026,29/11/2026,inscrições abertas,"30 CR (18 AC, 2 PcD, 8 PN, 1 PI, 1 PQ)",7181.5,VR R$ 1.540; VA R$ 950; plano de saúde; plano de carreira; vale-transporte,40h/semana,120 itens: 40 básicos + 30 complementares + 50 específicos,20–30 linhas sobre conhecimentos específicos,https://anexos-r2.selecao.net.br/uploads/861/concursos/3071/anexos/1afe4f0b-7113-4dad-bf04-0c578b3fd24a.pdf,1GUtGFzXVMp1PK9VDS_fueuTiwPpk_1lW,Prova à tarde; banca Certo/Errado com penalização por erro.
1,SETEC-2026-ATI,SETEC – Serviços Técnicos Gerais,Analista Técnico (Informática),INDEPAC,Campinas/SP,08/09/2026,04/12/2026,17/01/2027,inscrições abertas,1 vaga + CR,8285.32,Vale-alimentação conforme edital,36h/semana ou até 180h/mês em escala,40 questões: 10 Português + 10 Matemática + 20 específicos,1 questão teórico-prática,https://anexos-r2.selecao.net.br/uploads/815/concursos/109/anexos/52b446b1-6df2-4a0c-a457-2215b9f5b58f.pdf,14XvemdkwUmOWHQDcNtVgQglY03Nbdjab,Prova em Campinas; objetiva de múltipla escolha com 4 alternativas.
,ID_TÓPICO,Disciplina,Assunto,Subassunto / escopo,CRBio,SETEC,Cobertura,Prioridade inicial,Fase,Status editorial,Observação
3,Imagem didática,Criar ao menos 1 imagem original por aula quando o tema admitir representação visual,Sim,"Preferir diagramas, fluxos, mapas conceituais e esquemas; evitar imagem meramente decorativa"
4,Acessibilidade da imagem,"Registrar título, legenda e texto alternativo",Sim,Descrição objetiva do conteúdo visual
5,Vídeos do YouTube,Adicionar de 1 a 3 vídeos relevantes e verificados,Sim,"Priorizar fontes confiáveis, conteúdo atualizado e alinhado ao escopo do edital"
6,Uso dos vídeos,"Vídeo é complemento, nunca substituto da aula",Sim,"Registrar canal, título, URL, duração quando disponível e tópico relacionado"
7,Verificação de vídeo,Checar se o vídeo está disponível e corresponde ao título/tema antes da publicação,Sim,Evitar playlists genéricas quando houver vídeo específico melhor
8,Questões,Incluir treino compatível com a banca quando possível,Sim,"Para Quadrix, treinar certo/errado e penalização"
9,Discursiva,"Quando o assunto for candidato natural a discursiva, adicionar proposta de treino",Quando aplicável,"Segurança, LGPD, governança, contratação, redes, BD etc."
10,Atualização,"Revisar conteúdo quando edital, lei, norma ou tecnologia mudar",Sim,Registrar data e fonte da revisão
11,Mídia no Drive,Imagem e metadados de vídeo devem acompanhar o conteúdo antes de entrar em publicação,Sim,Work só publica aula completa ou explicitamente marcada como exceção
12,Fontes,Toda aula deve declarar source_ids vinculados ao cadastro FONTES,Sim,Aplicar PADRAO_FONTES; priorizar P1/P2.
13,Hierarquia de fontes,Usar P1/P2 como base factual; S1 para aprofundamento; C1 como complemento; D1 apenas descoberta,Sim,Nunca elevar fonte complementar acima de fonte oficial.
14,Verificação de fontes,Registrar versão/data e data de verificação antes da publicação,Sim,Conteúdos sujeitos a atualização devem ser revalidados.
15,Gate de conclusão,Não iniciar o próximo tema enquanto o tema atual tiver subtemas essenciais pendentes em COBERTURA_CONTEUDO,Sim,"O status 'produzido/concluído' só é permitido quando teoria, exemplos, questões, revisão, fontes e mídias aplicáveis estiverem fechados."
16,Profundidade,Produzir conteúdo completo dentro do escopo do edital; não aceitar resumo genérico como aula final,Sim,"Cobrir conceitos, detalhes, exceções, armadilhas, comparações, exemplos progressivos e aplicação em questões."
17,Subaulas,Assuntos extensos podem ser divididos em subaulas mantendo um ID pai permanente,Sim,Ex.: TI-BD-003 como tema pai e TI-BD-003-01...28 como unidades de cobertura.
18,Limite de escopo,"Esgotar o assunto dentro do conteúdo programático e da cobrança plausível da banca, sem invadir desnecessariamente IDs vizinhos",Sim,Completo não significa enciclopédico; aprofundar o que é pertinente à prova e referenciar tópicos relacionados.
19,Critério de treino,Tema técnico amplo deve possuir banco de questões suficiente para cobrir todos os subtemas e os estilos das bancas ativas,Sim,"Para SQL: meta inicial ≥60 itens comentados, incluindo C/E, múltipla escolha e análise prática."
20,Questões da banca,"Antes de concluir qualquer subtema, pesquisar questões anteriores das bancas dos concursos ativos e registrar as referências em QUESTOES_BANCAS",Sim,Priorizar mesma banca + mesma disciplina + mesmo nível/cargo.
21,Gate de banca,Nenhum subtema é encerrado sem busca documentada de questões Quadrix e INDEPAC enquanto esses concursos estiverem ativos,Sim,"Se não existir questão exata localizada, registrar busca negativa e usar questão autoral calibrada pelo padrão real da banca."
22,Uso de questões reais,Priorizar prova/caderno oficial; bancos de questões podem ser usados como localizadores de ID/link,Sim,"Não copiar em massa conteúdo proprietário. Quando a reprodução oficial for permitida, citar a banca/prova; caso contrário manter link/ID e produzir item autoral equivalente."
23,Calibração atual,CRBio: treinar prioritariamente Certo/Errado Quadrix; SETEC: treinar múltipla escolha de 4 alternativas INDEPAC,Sim,A regra é específica aos editais ativos e deve mudar quando o formato do concurso mudar.
24,Questão anterior literal,"Quando existir questão anterior da mesma banca para o subtema, incluir a questão real no material antes de criar questão autoral",Sim,"Registrar banca, ano, órgão, cargo, ID da questão/prova e fonte. Não substituir questão real por uma imitação quando ela estiver disponível."
25,Comentário de questão,"Toda questão real ou autoral deve ter resposta e explicação própria, mostrando por que a resposta está correta e, quando útil, por que as demais alternativas estão erradas",Sim,"Explicação deve ensinar o conceito, não apenas repetir o gabarito."
26,Fallback autoral,Criar questão no padrão da banca somente quando a busca documentada não localizar questão anterior adequada daquele subtema,Sim,Marcar claramente como autoral. Nunca apresentar item criado como questão anterior.
27,Leitura por voz,"Redigir para leitura fluida no leitor do Edge: frases completas, parágrafos curtos, listas simples e explicação verbal de símbolos/expressões técnicas",Sim,Não inserir avisos como 'material adaptado para leitura em voz alta'. A adaptação deve ser invisível ao leitor.
28,Código e leitura,"Manter código SQL isolado e sempre explicar em prosa o que cada trecho faz, evitando depender apenas da leitura de símbolos",Sim,"Quando operadores forem relevantes, explicar por extenso: maior que, menor que, diferente de, e assim por diante."
29,Alternativas e voz,"Em questões, escrever cada alternativa em linha própria com 'Alternativa A', 'Alternativa B' etc.; depois informar 'Resposta correta' e 'Explicação'",Sim,Facilita a leitura pelo Edge e evita confusão entre letras e código.
30,Formatação auditiva,"Evitar cadeias densas de barras, setas, abreviações não explicadas e tabelas quando uma sequência de frases ou lista simples for suficiente",Sim,A primeira ocorrência de siglas técnicas deve trazer a forma por extenso quando isso ajudar a compreensão.
,ID_MÍDIA,ID_CONTEÚDO,Tipo,Título/descrição,Origem,URL/arquivo Drive,Canal/autor,Texto alternativo,Status verificação,Data verificação,Observações
0,TI-BD-003-IMG-001,TI-BD-003,imagem,Ordem lógica simplificada de uma consulta SQL,Produção original do projeto,https://drive.google.com/file/d/1lQylIbbJO5IK2wKxhMjEAEHgXwCdlAFi/view?usp=drivesdk,ChatGPT / Central de Estudos,"Fluxo da ordem lógica de processamento de uma consulta SQL, iniciando em FROM e JOIN, passando por WHERE, GROUP BY e HAVING, chegando a SELECT, DISTINCT e ORDER BY.",verificado,23/09/2026,Arquivo PNG 1600x900; usar na seção sobre ordem lógica.
1,TI-BD-003-YT-001,TI-BD-003,YouTube,5 temas básicos de SQL para começar,YouTube,https://www.youtube.com/watch?v=8hcg4BDo6ls,Hashtag Programação,Não se aplica,verificado,23/09/2026,"Revisão curta: ORDER BY, WHERE, agregações, GROUP BY e JOIN."
2,TI-BD-003-YT-002,TI-BD-003,YouTube,Curso SQL para Iniciantes,YouTube,https://www.youtube.com/watch?v=6M-jFECiHog,Hashtag Programação,Não se aplica,verificado,23/09/2026,Curso amplo com capítulos diretamente relacionados à aula.
3,TI-BD-003-YT-003,TI-BD-003,YouTube,Curso Completo de SQL com SQL Server para Iniciantes do Básico ao Avançado,YouTube,https://www.youtube.com/watch?v=KOhd3R5kLks,Bóson Treinamentos,Não se aplica,verificado,23/09/2026,Complemento prático; observar particularidades de SQL Server.
4,TI-BD-003-IMG-002,TI-BD-003,imagem,Infográfico visual — ordem lógica simplificada de uma consulta SQL,Gerada por ChatGPT,https://drive.google.com/file/d/1T6cVVxATnNzLumz8KkinNORJVd-a3eTF/view?usp=drivesdk,ChatGPT,"Infográfico em sete etapas mostrando FROM e JOIN, WHERE, GROUP BY, HAVING, SELECT, DISTINCT e ORDER BY, com duas pegadinhas de prova e nota sobre ordem física de execução.",verificado,23/09/2026,Versão visual complementar para o site; manter TI-BD-003-IMG-001 como diagrama preciso de referência.
5,TI-RED-001-IMG-001,TI-RED-001,imagem,Modelos OSI e TCP/IP — correspondência pedagógica e encapsulamento,Produção original do projeto,https://drive.google.com/file/d/1NxXp-WyZ8JerZPgHcgon0GqUM5iz-1kd/view?usp=drivesdk,ChatGPT / Central de Estudos,Diagrama comparando as sete camadas do modelo OSI às quatro camadas do modelo TCP/IP e mostrando o fluxo de encapsulamento de dados até bits.,verificado,23/09/2026,Mídia compartilhada da revisão final de TI-RED-001.
6,TI-RED-001-YT-001,TI-RED-001,YouTube,O QUE É O MODELO OSI? GUIA DEFINITIVO | Redes de Computadores para iniciantes,YouTube,https://www.youtube.com/watch?v=bmgvIlvVAlc,Learn with Teacher Nattane,Não se aplica,verificado,23/09/2026,"OSI, TCP/IP, encapsulamento, desencapsulamento, PDUs e equipamentos."
7,TI-RED-001-YT-002,TI-RED-001,YouTube,Aula 1 - Introdução às Redes de Computadores: Modelos OSI e TCP/IP,YouTube,https://www.youtube.com/watch?v=EHV0E6M1wv4,Prof. Carlos Viegas - DCA-UFRN,Não se aplica,verificado,23/09/2026,Introdução a redes e comparação entre modelos OSI e TCP/IP.
8,TI-SEG-001-IMG-001,TI-SEG-001,imagem,"Princípios de Segurança da Informação — tríade CIA, autenticidade e cadeia de risco",Produção original do projeto,https://drive.google.com/file/d/1S46ovDa4FriAuPwBY8W_xYI9Kbj9xeKN/view?usp=drivesdk,ChatGPT / Central de Estudos,"Diagrama dos princípios de Segurança da Informação com blocos para confidencialidade, integridade e disponibilidade; autenticidade, autenticação e não repúdio; e fluxo ameaça, vulnerabilidade, impacto, risco, controles e risco residual.",verificado,23/09/2026,Arquivo PNG separado no Drive e imagem incorporada ao SI-001.
9,TI-SEG-001-YT-001,TI-SEG-001,YouTube,Segurança da Informação p Concursos | Confidencialidade Integridade Disponibilidade e Autenticidade,YouTube,https://www.youtube.com/watch?v=C8ZTng3xRiA,Romilton Júnior,Não se aplica,verificado,23/09/2026,Princípios de Segurança da Informação em contexto de concursos; complemento à teoria oficial.
10,TI-SEG-001-YT-002,TI-SEG-001,YouTube,Os pilares da Segurança da Informação — Segurança da Informação — Módulo 0,YouTube,https://www.youtube.com/watch?v=Y0beKLRf-fI,Curso em Vídeo,Não se aplica,verificado,23/09/2026,"Revisão de pilares; inclui legalidade na abordagem do canal, sem ampliar o recorte dos editais ativos."
11,TI-GOV-001-IMG-001,TI-GOV-001,imagem,ITIL e COBIT — papéis complementares,Produção original do projeto,https://docs.google.com/document/d/1sSoVSmC8lGC0jZkzqMfnlwi2szr3i_ndp7-cM1AEPUY,ChatGPT / Central de Estudos,"Diagrama comparando COBIT 2019, à esquerda, com governança e gestão de informação e tecnologia; ITIL 4, à direita, com gerenciamento de serviços e cocriação de valor; e um bloco inferior destacando complementaridade sem equivalência.",verificado,24/09/2026,Imagem original incorporada ao GSTI-001 na revisão final de TI-GOV-001.
12,TI-GOV-001-YT-001,TI-GOV-001,YouTube,Introducing COBIT 2019,YouTube,https://www.youtube.com/watch?v=KJLAJSZbfIM,ISACA HQ,Não se aplica,verificado,24/09/2026,Vídeo oficial da ISACA sobre COBIT 2019 e governança ajustada às necessidades da organização.
13,TI-GOV-001-YT-002,TI-GOV-001,YouTube,ITIL 4 Foundation - Introduction to ITIL 4,YouTube,https://www.youtube.com/watch?v=Or9RN8Uhs-U,Zindiak Limited,Não se aplica,verificado,24/09/2026,"Introdução curta ao ITIL 4; complemento ao núcleo conceitual, sem substituir PeopleCert como fonte técnica oficial."
,ID_FONTE,Título,Tipo,Nível,Instituição / Autor,URL / arquivo Drive,Versão / data publicação,Data verificação,Status,Disciplina / área,IDs de conteúdo,Concursos relacionados,Uso,Pasta,Observações / limitações
0,SRC-CRBIO01-EDITAL-001,CRBio-01 — Edital nº 1/2026,Edital,P1,CRBio-01 / Instituto Quadrix,https://anexos-r2.selecao.net.br/uploads/861/concursos/3071/anexos/1afe4f0b-7113-4dad-bf04-0c578b3fd24a.pdf,2026,23/09/2026,ativo,Geral,MATRIZ_EDITAIS,CRBIO01-2026-ATI,fonte canônica do escopo do concurso,01_EDITAIS,Não duplicar PDF em 11_FONTES; registrar e referenciar a cópia canônica em 01_EDITAIS.
1,SRC-SETEC-EDITAL-001,SETEC — Analista Técnico (Informática) — Edital,Edital,P1,SETEC / INDEPAC,https://anexos-r2.selecao.net.br/uploads/815/concursos/109/anexos/52b446b1-6df2-4a0c-a457-2215b9f5b58f.pdf,2026,23/09/2026,ativo,Geral,MATRIZ_EDITAIS,SETEC-2026-ATI,fonte canônica do escopo do concurso,01_EDITAIS,Não duplicar PDF em 11_FONTES; registrar e referenciar a cópia canônica em 01_EDITAIS.
2,SRC-PG18-SELECT-001,PostgreSQL 18 — SELECT,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/sql-select.html,PostgreSQL 18,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003,CRBIO01-2026-ATI; SETEC-2026-ATI,"Base para SELECT, WHERE, GROUP BY, HAVING, ORDER BY e JOIN",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Alguns recursos são específicos do PostgreSQL; a aula usa apenas conceitos portáveis quando indicado.
3,SRC-PG18-INSERT-001,PostgreSQL 18 — INSERT,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/sql-insert.html,PostgreSQL 18,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003,CRBIO01-2026-ATI; SETEC-2026-ATI,Base para inserção de linhas,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Extensões como RETURNING/ON CONFLICT não são tratadas como SQL universal.
4,SRC-PG18-UPDATE-001,PostgreSQL 18 — UPDATE,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/sql-update.html,PostgreSQL 18,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003,CRBIO01-2026-ATI; SETEC-2026-ATI,Base para atualização de linhas e uso de WHERE,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Atenção ao efeito de UPDATE sem WHERE.
5,SRC-PG18-DELETE-001,PostgreSQL 18 — DELETE,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/sql-delete.html,PostgreSQL 18,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003,CRBIO01-2026-ATI; SETEC-2026-ATI,Base para exclusão de linhas e uso de WHERE,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Atenção ao efeito de DELETE sem WHERE.
6,SRC-PG18-AGG-001,PostgreSQL 18 — Aggregate Functions,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/functions-aggregate.html,PostgreSQL 18,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003,CRBIO01-2026-ATI; SETEC-2026-ATI,"Base para COUNT, SUM, AVG, MIN e MAX e tratamento de NULL",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Usar conceitos gerais; funções adicionais específicas ficam fora do escopo.
7,SRC-MS-SQL-GROUPBY-001,Microsoft Learn — GROUP BY (Transact-SQL),Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/pt-br/sql/t-sql/queries/select-group-by-transact-sql?view=sql-server-ver17,SQL Server 2025 / ver17,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003,CRBIO01-2026-ATI; SETEC-2026-ATI,"Conferência adicional de GROUP BY, HAVING e agregações",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Sintaxe T-SQL pode conter particularidades; usar como fonte de conferência.
8,SRC-YT-HASHTAG-SQL-001,Curso SQL para Iniciantes,Vídeo YouTube,C1,Hashtag Programação,https://www.youtube.com/watch?v=6M-jFECiHog,30/10/2023,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003,CRBIO01-2026-ATI; SETEC-2026-ATI,"Complemento didático: SELECT, WHERE, agregações, GROUP BY, JOIN, INSERT, UPDATE e DELETE",11_FONTES/07_VIDEOS_E_CANAIS/Banco de Dados — SQL,Vídeo longo; usar capítulos relacionados ao tópico estudado.
9,SRC-YT-HASHTAG-SQL-002,5 temas básicos de SQL para começar,Vídeo YouTube,C1,Hashtag Programação,https://www.youtube.com/watch?v=8hcg4BDo6ls,17/01/2023,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003,CRBIO01-2026-ATI; SETEC-2026-ATI,"Revisão rápida de ORDER BY, WHERE, agregações, GROUP BY e JOIN",11_FONTES/07_VIDEOS_E_CANAIS/Banco de Dados — SQL,Vídeo curto para revisão; não substitui a aula.
10,SRC-YT-BOSON-SQL-001,Curso Completo de SQL com SQL Server para Iniciantes do Básico ao Avançado,Vídeo YouTube,C1,Bóson Treinamentos,https://www.youtube.com/watch?v=KOhd3R5kLks,18/09/2024,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003,CRBIO01-2026-ATI; SETEC-2026-ATI,"Complemento prático de SELECT, filtros, agregações, JOIN, INSERT, UPDATE e DELETE",11_FONTES/07_VIDEOS_E_CANAIS/Banco de Dados — SQL,Foco em SQL Server; observar diferenças de dialeto.
11,SRC-PG18-QUERY-OVERVIEW-001,PostgreSQL 18 — Queries: Overview,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/queries-overview.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-01; TI-BD-003-02,CRBIO01-2026-ATI; SETEC-2026-ATI,"Fundamentos de consulta, SELECT, select list e table expression",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Fonte oficial atual; usar conceitos gerais e sinalizar extensões específicas.
12,SRC-PG18-SELECTLIST-001,PostgreSQL 18 — Select Lists,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/queries-select-lists.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-02,CRBIO01-2026-ATI; SETEC-2026-ATI,"SELECT *, expressões na lista de seleção, aliases/labels e DISTINCT",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,DISTINCT ON é extensão PostgreSQL e não deve ser apresentado como SQL universal.
13,SRC-PG18-EXPRESSIONS-001,PostgreSQL 18 — Value Expressions,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/sql-expressions.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-02,CRBIO01-2026-ATI; SETEC-2026-ATI,"Expressões escalares, referências de colunas, operadores, funções e CAST",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,A sintaxe CAST(expr AS tipo) é SQL; expr::tipo é extensão PostgreSQL.
14,SRC-PG18-CONDITIONAL-001,PostgreSQL 18 — Conditional Expressions,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/functions-conditional.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-02,CRBIO01-2026-ATI; SETEC-2026-ATI,"CASE, COALESCE, NULLIF e diferenças relevantes de GREATEST/LEAST",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,"CASE, COALESCE e NULLIF são centrais; GREATEST/LEAST possuem comportamento de NULL dependente de implementação."
15,SRC-PG18-TYPECONV-001,PostgreSQL 18 — Type Conversion,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/typeconv.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-02,CRBIO01-2026-ATI; SETEC-2026-ATI,Conversões implícitas e explícitas e resolução de tipos em expressões,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Detalhes de resolução são específicos do PostgreSQL; ensinar diferença geral entre conversão implícita e CAST explícito.
16,SRC-PG18-LOGICAL-001,PostgreSQL 18 — Logical Operators,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/functions-logical.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-03; TI-BD-003-04,CRBIO01-2026-ATI; SETEC-2026-ATI,"Base para AND, OR, NOT e lógica ternária TRUE/FALSE/UNKNOWN",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Usar como base conceitual; tabelas-verdade e NULL são centrais.
17,SRC-PG18-COMPARE-001,PostgreSQL 18 — Comparison Functions and Operators,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/functions-comparison.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-03; TI-BD-003-04,CRBIO01-2026-ATI; SETEC-2026-ATI,"Operadores de comparação, BETWEEN, IS NULL, IS DISTINCT FROM e testes booleanos",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,<> é a notação SQL padrão para diferente; != é aceito pelo PostgreSQL como alias.
18,SRC-PG18-PATTERN-001,PostgreSQL 18 — Pattern Matching,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/functions-matching.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-04,CRBIO01-2026-ATI; SETEC-2026-ATI,"LIKE, NOT LIKE, curingas %, _, ESCAPE e diferenças para ILIKE/SIMILAR TO",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,ILIKE é extensão PostgreSQL; não apresentar como SQL universal.
19,SRC-PG18-INNOTIN-001,PostgreSQL 18 — Row and Array Comparisons,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/functions-comparisons.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-04,CRBIO01-2026-ATI; SETEC-2026-ATI,"IN, NOT IN e comportamento com NULL",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,ANY/ALL com arrays é extensão PostgreSQL; a aula usa aqui IN/NOT IN e semântica de NULL.
20,SRC-PG18-PRECEDENCE-001,PostgreSQL 18 — Lexical Structure / Operator Precedence,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/sql-syntax-lexical.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-03,CRBIO01-2026-ATI; SETEC-2026-ATI,"Precedência de NOT, AND, OR e outros operadores na sintaxe PostgreSQL",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Usar para o PostgreSQL; a regra prática universal da aula é empregar parênteses quando houver risco de ambiguidade.
