,ID_CONCURSO,Órgão,Cargo,Banca,Local,Inscrição início,Inscrição fim,Data da prova,Status,Vagas,Salário base,Benefícios principais,Jornada,Estrutura objetiva,Discursiva,Edital oficial,Pasta Drive,Observações
0,CRBIO01-2026-ATI,CRBio-01,Analista – Analista de Tecnologia da Informação,Instituto Quadrix,São Paulo/SP,21/09/2026,21/10/2026,29/11/2026,inscrições abertas,"30 CR (18 AC, 2 PcD, 8 PN, 1 PI, 1 PQ)",7181.5,VR R$ 1.540; VA R$ 950; plano de saúde; plano de carreira; vale-transporte,40h/semana,120 itens: 40 básicos + 30 complementares + 50 específicos,20–30 linhas sobre conhecimentos específicos,https://anexos-r2.selecao.net.br/uploads/861/concursos/3071/anexos/1afe4f0b-7113-4dad-bf04-0c578b3fd24a.pdf,1GUtGFzXVMp1PK9VDS_fueuTiwPpk_1lW,Prova à tarde; banca Certo/Errado com penalização por erro.
1,SETEC-2026-ATI,SETEC – Serviços Técnicos Gerais,Analista Técnico (Informática),INDEPAC,Campinas/SP,08/09/2026,04/12/2026,17/01/2027,inscrições abertas,1 vaga + CR,8285.32,Vale-alimentação conforme edital,36h/semana ou até 180h/mês em escala,40 questões: 10 Português + 10 Matemática + 20 específicos,1 questão teórico-prática,https://anexos-r2.selecao.net.br/uploads/815/concursos/109/anexos/52b446b1-6df2-4a0c-a457-2215b9f5b58f.pdf,14XvemdkwUmOWHQDcNtVgQglY03Nbdjab,Prova em Campinas; objetiva de múltipla escolha com 4 alternativas.
,ID_TÓPICO,Disciplina,Assunto,Subassunto / escopo,CRBio,SETEC,Cobertura,Prioridade inicial,Fase,Status editorial,Observação
3,QREF-QUAD-004,Quadrix,2018,CRQ 4ª Região-SP,Analista de Sistemas - Programação,Q1297221,SELECT; FROM; semântica de projeção,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes/31c32921-c2,Calibrar fundamentos de SELECT,verificado,Questão real da banca.,,,
4,QREF-QUAD-005,Quadrix,2019,FHGV,Técnico em Informática,Q1083204,SELECT; JOIN; WHERE; datas; escolha de consulta correta,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes/306f87fd-21,Comparar estilo histórico de múltipla escolha com atual C/E,verificado,Questão real da banca.,,,
5,QREF-QUAD-006,Quadrix,2026,CRQ 5ª Região-RS,Analista de Informática,Q4219821,SELECT; WHERE; ORDER BY,Múltipla escolha,QConcursos — página de SQL,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-banco-de-dados/sql/questoes?has_professor_commentaries=true,Calibrar alternativas sintaticamente plausíveis,verificado,"Questão real da banca, recente.",,,
6,QREF-QUAD-007,Quadrix,2026,CREFITO 17ª Região,Analista de Tecnologia da Informação,Q4059502,Query contextualizada; WHERE; índice/otimização,Certo/Errado,QConcursos — Banco de Dados Relacionais,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-banco-de-dados/banco-de-dados-relacionais/questoes?page=2,Calibrar integração SQL + desempenho; reutilizada em TI-BD-003-23 — índice e filtro.,verificado,Questão real recente da banca.,,,
7,QREF-QUAD-ACERVO,Quadrix,2017-2026,Diversos,Acervo oficial de provas,Acervo oficial,Provas completas e gabaritos,Variável,Quadrix oficial,https://ajuda.quadrix.org.br/pt-BR/collections/5822859-provas-anteriores,Fonte prioritária para localizar prova original antes de usar banco secundário,verificado,Quadrix informa mais de 2.000 provas desde 2017 e permite reprodução didática com citação conforme página anual.,,,
8,QREF-INDEPAC-001,INDEPAC,2024,Município de Votuporanga-SP,Técnico do Executivo XIV – Tecnologia da Informação III,Concurso 03/2024,Prova anterior de TI; gabarito oficial disponível,Múltipla escolha,INDEPAC oficial,https://indepac.selecao.net.br/informacoes/9/,Referência prioritária da banca para cargos de TI,verificado,Página oficial confirma cargo de TI e publicações de gabarito; prova objetiva anterior relevante.,,,
9,QREF-INDEPAC-002,INDEPAC,2023,FUNDACC Caraguatatuba-SP,Técnico em Informática,Edital 01/2022,Prova anterior de TI; 20 conhecimentos específicos,Múltipla escolha — 5 alternativas,INDEPAC oficial / gabarito oficial,https://institutoindepac.org.br/anexos/3460-1WR0.pdf,Treino histórico e levantamento de incidência em TI,verificado,Gabarito oficial do Técnico em Informática disponível.,,,
10,QREF-INDEPAC-003,INDEPAC,2022,Prefeitura de Assis-SP,Assistente Técnico de Informática,Concurso 01/2022,Prova anterior de TI; 20 conhecimentos específicos,Múltipla escolha — 4 alternativas,INDEPAC oficial,https://institutoindepac.org.br/anexos/3089-Ew3.pdf,"Calibrar formato de quatro alternativas, semelhante ao SETEC atual",verificado,Edital oficial confirma 4 alternativas e cargo de informática.,,,
11,QREF-INDEPAC-004,INDEPAC,2024,Município de Bastos-SP,Técnico em Informática,Concurso 01/2024,Prova de TI; 15 conhecimentos específicos,Múltipla escolha,INDEPAC oficial,https://institutoindepac.org.br/anexos/4864-AW718.pdf,Fonte de prova/cargo para busca de questões técnicas,verificado,Conteúdo e prova do cargo confirmados em edital oficial.,,,
12,QREF-INDEPAC-005,INDEPAC,2025,Prefeitura de Ribeirão Grande-SP,Técnico de Informática,Concurso 01/2025,"Conteúdo inclui Banco de Dados SQL, MSSQL, MySQL, ANSI SQL DDL/DML",Múltipla escolha + prática,Edital localizado na web,https://www.scribd.com/document/951685686/INDEPAC-Ribeirao-Grande-Edital-de-Abertura-CP-012025-06-11-25,Prioridade alta para localizar caderno/gabarito por proximidade temática com SQL,localizado — prova a localizar,O edital é muito aderente ao tema SQL; buscar o caderno oficial quando indexado/disponível.,,,
13,QREF-INDEPAC-ACERVO,INDEPAC,2017-2026,Diversos,Banco público indexado,Banca INDEPAC,Questões anteriores da banca,Múltipla escolha,QConcursos — índice da banca,https://www.qconcursos.com/questoes-de-concursos/bancas/indepac,Localizador secundário quando a prova oficial não estiver exposta,verificado,Usar apenas como índice/link; não copiar banco proprietário em massa.,,,
14,BUSCA-QUAD-WINDOW-001,Quadrix,2026,Busca temática,SQL — Funções de janela,ROW_NUMBER/RANK/PARTITION BY,Nenhuma questão específica da banca localizada nos resultados públicos indexados nesta busca,Busca negativa,Pesquisa web,"Pesquisa por termos ROW_NUMBER, PARTITION BY e DENSE_RANK em questões da banca",Produzir questões autorais C/E calibradas pelo padrão Quadrix e repetir busca em novos acervos/provas,registrado,Não usar questão de outra banca como se fosse Quadrix.,,,
15,BUSCA-INDEPAC-WINDOW-001,INDEPAC,2026,Busca temática,SQL — Funções de janela,ROW_NUMBER/RANK/PARTITION BY,Nenhuma questão específica da banca localizada nos resultados públicos indexados nesta busca,Busca negativa,Pesquisa web,Pesquisa por termos ROW_NUMBER e PARTITION BY em questões da banca,Produzir múltipla escolha autoral de 4 alternativas calibrada pelo padrão INDEPAC e repetir busca em provas futuras,registrado,Manter lacuna explícita.,,,
16,QREF-QUAD-008,Quadrix,2026,CREFITO 17ª Região,Analista de Tecnologia da Informação,Q4059503,SELECT; classificação DDL/DQL,Certo/Errado,QConcursos — questão real,https://www.qconcursos.com/questoes-de-concursos/questoes/c3797c52-52,Auditoria TI-BD-003-01,literal inserida,Questão real transcrita no caderno com explicação própria.,,,
17,QREF-QUAD-009,Quadrix,2017,CFO-DF,Analista de Suporte de Tecnologia da Informação,Q824812,WHERE; comparação entre colunas; operadores relacionais,Certo/Errado,QConcursos — questão real,https://www.qconcursos.com/questoes-de-concursos/questoes/97631a4f-57,Auditoria TI-BD-003-03,literal inserida,Questão real transcrita no caderno com explicação própria.,,,
18,QREF-QUAD-010,Quadrix,2013,CRMV-SP,Técnico em Informática,Q699619,LIKE; padrão textual,Múltipla escolha,QConcursos — questão real,https://www.qconcursos.com/questoes-de-concursos/questoes/d700c98c-87,Auditoria TI-BD-003-04,literal inserida,Questão real transcrita no caderno com explicação própria.,,,
19,QREF-QUAD-011,Quadrix,2014,COBRA Tecnologia,Analista de Operações,Q605074,BETWEEN; filtros por intervalo,Múltipla escolha,QConcursos — questão real,https://www.qconcursos.com/questoes-de-concursos/questoes?exam_ids%5B%5D=39706,Auditoria TI-BD-003-04,literal inserida,Questão real transcrita no caderno com explicação própria.,,,
20,QREF-QUAD-012,Quadrix,2023,CREA-GO,Analista de Área - TI,Q2348242,DISTINCT,Certo/Errado,QConcursos — questão real,https://www.qconcursos.com/questoes-de-concursos/questoes/8b009566-b7,Auditoria TI-BD-003-05,literal inserida,Questão real transcrita no caderno com explicação própria.,,,
21,QREF-QUAD-013,Quadrix,2018,CRQ 4ª Região-SP,Analista de Sistemas - Programação,Q1297223,ORDER BY com coluna fora do SELECT,Certo/Errado,QConcursos — questão real,https://www.qconcursos.com/questoes-de-concursos/questoes/31c9f09b-c2,Auditoria TI-BD-003-05,literal inserida,Questão real transcrita no caderno com explicação própria.,,,
22,QREF-QUAD-014,Quadrix,2018,COREN-RS,Analista - Tecnologia da Informação,Q1083412,SUM; GROUP BY; relacionamento,Múltipla escolha,QConcursos — questão real,https://www.qconcursos.com/questoes-de-concursos/questoes/ba1765b4-21,Auditoria TI-BD-003-07 e 08,literal inserida,Questão real transcrita no caderno com explicação própria.,,,
23,QREF-QUAD-015,Quadrix,2017,CFO-DF,Analista de Suporte de Tecnologia da Informação,Q824809,WHERE x HAVING,Certo/Errado,QConcursos — questão real,https://www.qconcursos.com/questoes-de-concursos/questoes/975a87b2-57,Auditoria TI-BD-003-08,literal inserida,Questão real transcrita no caderno com explicação própria.,,,
24,QREF-QUAD-016,Quadrix,2024,CFP,Analista Técnico/TI/Desenvolvimento,Q3101991,EXISTS; correlação,Certo/Errado,QConcursos — questão real,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-banco-de-dados/sql/questoes?has_professor_commentaries=true&page=26,Auditoria TI-BD-003-12,literal inserida,Questão real transcrita no caderno com explicação própria.,,,
25,QREF-QUAD-017,Quadrix,2013,CRQ 4ª Região-SP,Analista de Sistemas - Programação,Q825051,UNION x UNION ALL,Múltipla escolha,QConcursos — questão real,https://www.qconcursos.com/questoes-de-concursos/questoes/a41c223c-58,Auditoria TI-BD-003-13,literal inserida,Questão real transcrita no caderno com explicação própria.,,,
26,QREF-QUAD-018,Quadrix,2019,CRA-PR,Analista Sistema I,Q975532,DISTINCT em consulta aninhada,Certo/Errado,QConcursos — questão real,https://www.qconcursos.com/questoes-de-concursos/questoes/18587fcc-4f,Auditoria TI-BD-003-11,literal inserida,Questão real transcrita no caderno com explicação própria.,,,
27,BUSCA-INDEPAC-SQL-01,INDEPAC,2026,Busca temática,TI-BD-003-01 — Fundamentos de SQL,SELECT / DDL / DML / DQL,Nenhuma questão literal INDEPAC localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Busca por INDEPAC + SQL + SELECT + banco de dados,Autorizar questão autoral de 4 alternativas para este subtema,registrado,"Provas/cargos de TI da banca foram localizados, mas não questão SQL literal verificável.",,,
28,BUSCA-INDEPAC-SQL-02,INDEPAC,2026,Busca temática,TI-BD-003-02 — SELECT e expressões,SELECT / aliases / expressões,Nenhuma questão literal INDEPAC localizada,Busca negativa,Pesquisa web + acervo público INDEPAC,Busca por INDEPAC + SQL + SELECT,Autorizar questão autoral de 4 alternativas,registrado,Lacuna documentada.,,,
29,BUSCA-INDEPAC-SQL-03,INDEPAC,2026,Busca temática,TI-BD-003-03 — WHERE e operadores,WHERE / AND / OR / comparação,Nenhuma questão literal INDEPAC localizada,Busca negativa,Pesquisa web + acervo público INDEPAC,Busca por INDEPAC + SQL + WHERE,Autorizar questão autoral de 4 alternativas,registrado,Lacuna documentada.,,,
30,BUSCA-INDEPAC-SQL-04,INDEPAC,2026,Busca temática,TI-BD-003-04 — Predicados e NULL,LIKE / BETWEEN / NULL / IN,Nenhuma questão literal INDEPAC localizada,Busca negativa,Pesquisa web + acervo público INDEPAC,Busca por INDEPAC + SQL + LIKE + BETWEEN + NULL,Autorizar questão autoral de 4 alternativas,registrado,Lacuna documentada.,,,
31,BUSCA-INDEPAC-SQL-05,INDEPAC,2026,Busca temática,TI-BD-003-05 — DISTINCT e ORDER BY,DISTINCT / ORDER BY,Nenhuma questão literal INDEPAC localizada,Busca negativa,Pesquisa web + acervo público INDEPAC,Busca por INDEPAC + SQL + DISTINCT + ORDER BY,Autorizar questão autoral de 4 alternativas,registrado,Lacuna documentada.,,,
32,QREF-QUAD-019,Quadrix,2024,CRN 8ª Região-PR,Assistente de Tecnologia da Informação Júnior,Q3469750,Função UPPER em INSERT/PLSQL Oracle,Múltipla escolha,QConcursos / Gran,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-banco-de-dados/sql/questoes?page=25,Auditoria TI-BD-003-06,real localizada,Questão real útil para função escalar UPPER e também para INSERT.,,,
33,QREF-QUAD-020,Quadrix,2026,CREF-11,Analista de TI - Suporte,4211658 (Magna),LEFT JOIN + IS NULL; anti-join,Certo/Errado,Magna Concursos — questão real,https://magnaconcursos.com/questoes/ti-banco-dados?numPage=3,Auditoria TI-BD-003-10,real localizada,Questão real sobre anti-join com LEFT JOIN e teste IS NULL.,,,
34,QREF-QUAD-021,Quadrix,2026,CREF-11,Analista de TI - Suporte,4211659 (Magna),NOT IN; subconsulta; NULL,Certo/Errado,Magna Concursos — questão real,https://magnaconcursos.com/questoes/ti-banco-dados?numPage=3,Auditoria TI-BD-003-04 e 12,real localizada,Questão real sobre armadilha de NULL em NOT IN.,,,
35,BUSCA-INDEPAC-SQL-06,INDEPAC,2026,Busca temática,TI-BD-003-06 — Funções escalares,UPPER / LOWER / ROUND / funções SQL,Nenhuma questão literal INDEPAC localizada,Busca negativa,Pesquisa web + acervo público INDEPAC,Busca por INDEPAC + SQL + funções escalares,Autorizar questão autoral de 4 alternativas,registrado,Lacuna documentada.,,,
36,BUSCA-INDEPAC-SQL-07,INDEPAC,2026,Busca temática,TI-BD-003-07 — Agregações,COUNT / SUM / AVG / MIN / MAX,Nenhuma questão literal INDEPAC localizada,Busca negativa,Pesquisa web + acervo público INDEPAC,Busca por INDEPAC + SQL + agregações,Autorizar questão autoral de 4 alternativas,registrado,Lacuna documentada.,,,
37,BUSCA-INDEPAC-SQL-08,INDEPAC,2026,Busca temática,TI-BD-003-08 — GROUP BY e HAVING,GROUP BY / HAVING,Nenhuma questão literal INDEPAC localizada,Busca negativa,Pesquisa web + acervo público INDEPAC,Busca por INDEPAC + SQL + GROUP BY + HAVING,Autorizar questão autoral de 4 alternativas,registrado,Lacuna documentada.,,,
38,BUSCA-INDEPAC-SQL-09,INDEPAC,2026,Busca temática,TI-BD-003-09 — JOINs fundamentais,INNER / LEFT / RIGHT / FULL / CROSS JOIN,Nenhuma questão literal INDEPAC localizada,Busca negativa,Pesquisa web + acervo público INDEPAC,Busca por INDEPAC + SQL + JOIN,Autorizar questão autoral de 4 alternativas,registrado,Lacuna documentada.,,,
39,BUSCA-INDEPAC-SQL-10,INDEPAC,2026,Busca temática,TI-BD-003-10 — JOINs avançados,anti-join / ON x WHERE / NULL,Nenhuma questão literal INDEPAC localizada,Busca negativa,Pesquisa web + acervo público INDEPAC,Busca por INDEPAC + SQL + LEFT JOIN + WHERE,Autorizar questão autoral de 4 alternativas,registrado,Lacuna documentada.,,,
40,QREF-QUAD-022,Quadrix,2019,CRA-PR,Analista Sistema I,Q975533,Subconsultas; retorno de uma ou várias colunas/tuplas,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes?discipline_ids%5B%5D=96&has_commentaries=true&page=98&subject_ids%5B%5D=4536,Auditoria TI-BD-003-11,real localizada,Questão real mais aderente ao conceito geral de subconsulta.,,,
41,QREF-QUAD-023,Quadrix,2022,CRC-PR,Analista de Informática,Q1944080,WITH RECURSIVE; recursividade em SQL,Certo/Errado,QConcursos / Gran,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-banco-de-dados/sql/questoes?has_professor_commentaries=true&page=65,Auditoria TI-BD-003-14,real localizada,Questão real sobre cláusula WITH RECURSIVE.,,,
42,BUSCA-QUAD-ANYALL-001,Quadrix,2026,Busca temática,TI-BD-003-12 — ANY/ALL/SOME,ANY / ALL / SOME,Nenhuma questão específica Quadrix localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web,Busca por Quadrix + SQL + ANY + ALL + SOME,Autorizar complemento autoral apenas para ANY/ALL/SOME,registrado,EXISTS e NOT IN possuem questões reais; a lacuna é apenas dos quantificadores ANY/ALL/SOME.,,,
43,BUSCA-INDEPAC-SQL-11,INDEPAC,2026,Busca temática,TI-BD-003-11 — Subconsultas,subquery / consulta aninhada,Nenhuma questão literal INDEPAC localizada,Busca negativa,Pesquisa web + acervo público INDEPAC,Busca por INDEPAC + SQL + subconsulta,Autorizar questão autoral de 4 alternativas,registrado,Lacuna documentada.,,,
44,BUSCA-INDEPAC-SQL-12,INDEPAC,2026,Busca temática,"TI-BD-003-12 — EXISTS, IN, ANY/ALL",EXISTS / IN / NOT IN / ANY / ALL,Nenhuma questão literal INDEPAC localizada,Busca negativa,Pesquisa web + acervo público INDEPAC,Busca por INDEPAC + SQL + EXISTS + IN + ANY + ALL,Autorizar questão autoral de 4 alternativas,registrado,Lacuna documentada.,,,
45,BUSCA-INDEPAC-SQL-13,INDEPAC,2026,Busca temática,TI-BD-003-13 — Operações de conjunto,UNION / INTERSECT / EXCEPT,Nenhuma questão literal INDEPAC localizada,Busca negativa,Pesquisa web + acervo público INDEPAC,Busca por INDEPAC + SQL + UNION + INTERSECT + EXCEPT,Autorizar questão autoral de 4 alternativas,registrado,Lacuna documentada.,,,
46,BUSCA-INDEPAC-SQL-14,INDEPAC,2026,Busca temática,TI-BD-003-14 — CTEs,WITH / WITH RECURSIVE / CTE,Nenhuma questão literal INDEPAC localizada,Busca negativa,Pesquisa web + acervo público INDEPAC,Busca por INDEPAC + SQL + WITH RECURSIVE,Autorizar questão autoral de 4 alternativas,registrado,Lacuna documentada.,,,
47,BUSCA-INDEPAC-SQL-15,INDEPAC,2026,Busca temática,TI-BD-003-15 — Funções de janela,ROW_NUMBER / RANK / DENSE_RANK / PARTITION BY,Nenhuma questão literal INDEPAC localizada,Busca negativa,Pesquisa web + acervo público INDEPAC,Busca por INDEPAC + funções de janela SQL,Autorizar questão autoral de 4 alternativas,registrado,Lacuna documentada; busca negativa já refletida na auditoria de janela.,,,
48,QREF-QUAD-024,Quadrix,2013,CRQ 4ª Região-SP,Analista de Sistemas - Programação,Q825040,INSERT; sintaxe INSERT INTO ... VALUES; lista de colunas,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes/a3fae17f-58,TI-BD-003-16 — treino real de sintaxe INSERT,real localizada,Gabarito D. Usar referência/trecho curto e explicação própria; questão completa permanece na fonte.,,,
49,QREF-QUAD-025,Quadrix,2024,COREN-PR,Analista de Tecnologia da Informação,Q2551857,INSERT INTO; lista explícita de colunas; VALUES,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes/74a3eee6-50,TI-BD-003-16 — treino real de INSERT com colunas explícitas,real localizada,Item real do caderno COREN-PR; resposta Certo. Instrução sintaticamente válida.,,,
50,QREF-QUAD-026,Quadrix,2025,CRC-SP,Assistente Web e Multimídia,Q3438176,INSERT x UPDATE; finalidade de INSERT INTO,Certo/Errado,QConcursos / prova PDF,https://www.qconcursos.com/questoes-de-concursos/questoes/16947099-51,TI-BD-003-16 — distinguir inserir de modificar,real localizada,Item 106 da prova. Afirmação é Errada: INSERT cria novas linhas; UPDATE modifica existentes.,,,
51,BUSCA-INDEPAC-SQL-16,INDEPAC,2026,Busca temática,TI-BD-003-16 — INSERT,INSERT INTO / VALUES / INSERT SELECT / DML,Nenhuma questão literal INDEPAC de INSERT foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + SQL + INSERT INTO + VALUES + informática,Autorizar questões autorais de 4 alternativas apenas para INSERT,registrado,"Continuar guardando provas oficiais da banca; se surgir questão real, substituir prioridade do fallback autoral.",,,
52,QREF-QUAD-027,Quadrix,2024,COREN-PR,Analista de Tecnologia da Informação,Q2551858,UPDATE; SET; WHERE; comando MODIFY incorreto,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/provas/quadrix-2024-coren-pr-analista-de-tecnologia-da-informacao/questoes?discipline_ids%5B%5D=96,TI-BD-003-17 — distinguir UPDATE de MODIFY e revisar SET/WHERE,real localizada,Item 89 da prova; gabarito definitivo Errado.,,,
53,QREF-QUAD-028,Quadrix,2024,IBICT,Tecnologista - Tecnologia da Informação,Q2509343,UPDATE; SET; WHERE; operador de igualdade,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/provas/quadrix-2024-ibict-tecnologista-tecnologia-da-informacao/questoes?discipline_ids%5B%5D=96,TI-BD-003-17 — sintaxe UPDATE e operador =,real localizada,A instrução mostrada usa == em vez de =; item deve ser julgado Errado.,,,
54,BUSCA-INDEPAC-SQL-17,INDEPAC,2026,Busca temática,TI-BD-003-17 — UPDATE,UPDATE / SET / WHERE / atualização SQL,Nenhuma questão literal INDEPAC de UPDATE foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + SQL + UPDATE + SET + informática,Autorizar questões autorais de 4 alternativas apenas para UPDATE,registrado,"Se questão real for localizada futuramente, ela passa a ter prioridade sobre o fallback autoral.",,,
55,QREF-QUAD-029,Quadrix,2024,COREN-PR,Analista de Tecnologia da Informação,Q2551859,DELETE; sintaxe DELETE FROM; uso incorreto de DELETE *,Certo/Errado,QConcursos / prova aplicada,https://www.qconcursos.com/questoes-de-concursos/questoes?has_commentaries=true&has_professor_commentaries=true&institute_ids%5B%5D=8399&page=12,TI-BD-003-18 — sintaxe DELETE FROM e WHERE,real localizada,Item 90 da prova; gabarito definitivo Errado. DELETE * FROM não é a forma apresentada para excluir linhas.,,,
56,QREF-QUAD-030,Quadrix,2025,CRC-SP,Assistente Web e Multimídia,Q3438179,DELETE x DROP TABLE; finalidade de DELETE,Certo/Errado,QConcursos / prova aplicada,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-banco-de-dados/sql/questoes?page=21,TI-BD-003-18 — distinguir remoção de linhas de remoção da tabela,real localizada,A afirmação de que DELETE remove uma tabela inteira é Errada; DROP TABLE remove o objeto.,,,
57,BUSCA-INDEPAC-SQL-18,INDEPAC,2026,Busca temática,TI-BD-003-18 — DELETE,DELETE / DELETE FROM / WHERE / TRUNCATE / DROP,Nenhuma questão literal INDEPAC de DELETE foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + SQL + DELETE + banco de dados + informática,Autorizar questões autorais de 4 alternativas apenas para DELETE,registrado,Continuar procurando em cadernos completos; questão real futura tem prioridade.,,,
58,QREF-QUAD-031,Quadrix,2025,CFBio,Analista de Sistemas,Q3274778,MERGE Oracle; INSERT e UPDATE condicionais com origem/destino,Certo/Errado,QConcursos / prova aplicada,https://www.qconcursos.com/questoes-de-concursos/provas/quadrix-2025-cfbio-analista-de-sistemas/questoes?discipline_ids%5B%5D=96,TI-BD-003-19 — questão real de MERGE,real localizada,Item 113 da prova. Gabarito: Certo; confirmado pela documentação Oracle MERGE.,,,
59,BUSCA-QUAD-UPSERT-001,Quadrix,2026,Busca temática,TI-BD-003-19 — upsert / ON CONFLICT,UPSERT / ON CONFLICT / ON DUPLICATE KEY UPDATE,Nenhuma questão específica Quadrix localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web,Buscas por Quadrix + UPSERT + ON CONFLICT + banco de dados,Autorizar complemento autoral Quadrix apenas para a lacuna de upsert/ON CONFLICT,registrado,MERGE possui questão real Q3274778; a busca negativa refere-se ao mecanismo de upsert/ON CONFLICT.,,,
60,BUSCA-INDEPAC-SQL-19,INDEPAC,2026,Busca temática,TI-BD-003-19 — MERGE e upsert,MERGE / UPSERT / ON CONFLICT / ON DUPLICATE KEY UPDATE,Nenhuma questão literal INDEPAC de MERGE/upsert foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + MERGE + UPSERT + ON CONFLICT + banco de dados,Autorizar questões autorais INDEPAC de 4 alternativas para o subtema,registrado,"Se questão real for localizada futuramente, passa a ter prioridade sobre o fallback autoral.",,,
61,QREF-QUAD-032,Quadrix,2014,DATAPREV,Analista Tecnologia da Informação,Q509895,Transação; COMMIT/ROLLBACK; propriedades ACID,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/provas/quadrix-2014-dataprev-analista-tecnologia-da-informacao/questoes?discipline_ids%5B%5D=96,TI-BD-003-20 — questão real de ACID e controle transacional,real localizada,"Gabarito B: Atomicidade, Consistência, Isolamento e Durabilidade.",,,
62,QREF-QUAD-033,Quadrix,2025,CRC-SP,Analista de Desenvolvimento,Q3438123,SQL Server; transações; ACID,Certo/Errado,QConcursos / prova aplicada,https://www.qconcursos.com/questoes-de-concursos/questoes/ddfe5aa2-51,TI-BD-003-20 — questão real sobre ACID no SQL Server,real localizada,Item real curto; resposta Certo.,,,
63,BUSCA-QUAD-SAVEPOINT-001,Quadrix,2026,Busca temática,TI-BD-003-20 — SAVEPOINT/autocommit,SAVEPOINT / ROLLBACK TO / RELEASE SAVEPOINT / autocommit,Nenhuma questão específica Quadrix localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web,Buscas por Quadrix + SAVEPOINT + ROLLBACK TO + autocommit + banco de dados,Autorizar complemento autoral Quadrix apenas para SAVEPOINT/autocommit,registrado,Há questões reais Quadrix sobre transações/ACID; a lacuna é SAVEPOINT/autocommit.,,,
64,BUSCA-INDEPAC-SQL-20,INDEPAC,2026,Busca temática,TI-BD-003-20 — DML e transações,COMMIT / ROLLBACK / SAVEPOINT / ACID / autocommit,Nenhuma questão literal INDEPAC sobre transações SQL foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + COMMIT + ROLLBACK + SAVEPOINT + ACID,Autorizar questões autorais INDEPAC de 4 alternativas,registrado,"Se questão real for localizada futuramente, passa a ter prioridade.",,,
65,QREF-QUAD-034,Quadrix,2021,CRC-AP,Tecnólogo de TI,Q1743360,Integridade referencial; FK deve referenciar valor existente,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes?discipline_ids%5B%5D=96&modality_ids%5B%5D=1&page=672&per_page=20&sort=relevance,TI-BD-003-21 — integridade referencial,real localizada,Gabarito B: integridade referencial.,,,
66,QREF-QUAD-035,Quadrix,2021,CRC-AP,Tecnólogo de TI,Q1743361,CHECK; constraint nomeada; idade >= 18,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-banco-de-dados/sql/questoes?page=98,TI-BD-003-21 — CHECK,real localizada,Gabarito E: CONSTRAINT CHK_Cliente CHECK (Idade>=18).,,,
67,QREF-QUAD-036,Quadrix,2019,Prefeitura de Jataí-GO,Analista de Tecnologia da Informação,Q1104520,Integridade de entidade; PK não pode ser NULL,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-banco-de-dados/banco-de-dados-relacionais/questoes?page=50,TI-BD-003-21 — PRIMARY KEY e NULL,real localizada,Gabarito B: integridade de entidade.,,,
